<<<<<<< HEAD
movie_id,title,genres
724,Movie 0724,"Animation,Comedy,Western"
725,Movie 0725,"Fantasy,Mystery"
726,Movie 0726,"Action,Comedy,Thriller"
727,Movie 0727,"Animation,War"
728,Movie 0728,Animation
729,Movie 0729,Horror
730,Movie 0730,"Comedy,Thriller"
731,Movie 0731,"Horror,Sci-Fi"
732,Movie 0732,"Sci-Fi,Thriller"
733,Movie 0733,"Mystery,Thriller"
734,Movie 0734,Documentary
735,Movie 0735,Adventure
736,Movie 0736,"Comedy,Drama"
737,Movie 0737,"Thriller,War"
738,Movie 0738,Sci-Fi
739,Movie 0739,Horror
740,Movie 0740,"Animation,Mystery"
741,Movie 0741,Mystery
742,Movie 0742,Romance
743,Movie 0743,Drama
744,Movie 0744,"Animation,Romance,Western"
745,Movie 0745,"Animation,Romance,Thriller"
746,Movie 0746,"Drama,Fantasy"
747,Movie 0747,Fantasy
748,Movie 0748,"Comedy,Documentary,Western"
749,Movie 0749,"Drama,War"
750,Movie 0750,"Action,Horror,Romance"
751,Movie 0751,"Action,Horror,War"
752,Movie 0752,Fantasy
753,Movie 0753,"Crime,Thriller"
754,Movie 0754,"Action,Sci-Fi,Thriller"
755,Movie 0755,"Drama,Romance,Thriller"
756,Movie 0756,Thriller
757,Movie 0757,"Crime,Documentary,Horror"
758,Movie 0758,"Horror,War,Western"
759,Movie 0759,"Documentary,Mystery"
760,Movie 0760,"Action,Fantasy"
761,Movie 0761,"Drama,Fantasy"
762,Movie 0762,"Documentary,Romance"
763,Movie 0763,"Animation,Documentary"
764,Movie 0764,Sci-Fi
765,Movie 0765,War
766,Movie 0766,"Adventure,Comedy,Fantasy"
767,Movie 0767,"Animation,Comedy,Western"
768,Movie 0768,Fantasy
769,Movie 0769,War
770,Movie 0770,"Animation,Mystery,Romance"
771,Movie 0771,"Crime,Fantasy,Sci-Fi"
772,Movie 0772,"Comedy,Western"
773,Movie 0773,"Adventure,Romance"
774,Movie 0774,"Adventure,Animation,Mystery"
775,Movie 0775,Sci-Fi
776,Movie 0776,"Adventure,Romance"
777,Movie 0777,Drama
778,Movie 0778,"Crime,Sci-Fi"
779,Movie 0779,"Animation,Documentary"
780,Movie 0780,Fantasy
781,Movie 0781,"Documentary,Romance"
782,Movie 0782,"Animation,Crime,Mystery"
783,Movie 0783,"Action,Adventure"
784,Movie 0784,"Comedy,Documentary,Thriller"
785,Movie 0785,"Action,Romance"
786,Movie 0786,"Drama,Mystery"
787,Movie 0787,War
788,Movie 0788,"Fantasy,War"
789,Movie 0789,"Thriller,Western"
790,Movie 0790,"Documentary,Sci-Fi"
791,Movie 0791,"Action,Adventure,Mystery"
792,Movie 0792,"Drama,Fantasy"
793,Movie 0793,"Fantasy,Sci-Fi"
794,Movie 0794,"Sci-Fi,Western"
795,Movie 0795,"Animation,Sci-Fi,War"
796,Movie 0796,"Mystery,Thriller,War"
797,Movie 0797,Crime
798,Movie 0798,Drama
799,Movie 0799,"Comedy,Mystery,Sci-Fi"
800,Movie 0800,"Crime,Western"
801,Movie 0801,"Comedy,Crime"
802,Movie 0802,Animation
803,Movie 0803,"Action,Horror,Western"
804,Movie 0804,Thriller
805,Movie 0805,Romance
806,Movie 0806,"Animation,Romance,Western"
807,Movie 0807,"Comedy,Thriller,War"
808,Movie 0808,Romance
809,Movie 0809,"Comedy,Documentary,Romance"
810,Movie 0810,"Horror,War"
811,Movie 0811,Drama
812,Movie 0812,"Comedy,Documentary,Mystery"
813,Movie 0813,"Horror,Romance"
814,Movie 0814,"Comedy,Romance,Sci-Fi"
815,Movie 0815,"Documentary,Fantasy"
816,Movie 0816,"Action,Animation,Comedy"
817,Movie 0817,"Adventure,Romance,War"
818,Movie 0818,"Animation,Romance"
819,Movie 0819,Animation
820,Movie 0820,Animation
821,Movie 0821,"Documentary,Drama"
822,Movie 0822,"Fantasy,Mystery,Sci-Fi"
823,Movie 0823,Western
824,Movie 0824,Drama
825,Movie 0825,"Comedy,Documentary"
826,Movie 0826,Comedy
827,Movie 0827,"Adventure,Mystery,Sci-Fi"
828,Movie 0828,"Adventure,Drama"
829,Movie 0829,Animation
830,Movie 0830,"Comedy,Drama"
831,Movie 0831,Sci-Fi
832,Movie 0832,War
833,Movie 0833,"Mystery,Sci-Fi"
834,Movie 0834,"Adventure,Comedy"
835,Movie 0835,Animation
836,Movie 0836,Western
837,Movie 0837,"Documentary,War"
838,Movie 0838,"Mystery,Sci-Fi"
839,Movie 0839,Action
840,Movie 0840,Animation
841,Movie 0841,"Drama,Horror,Sci-Fi"
842,Movie 0842,"Mystery,Thriller"
843,Movie 0843,Thriller
844,Movie 0844,Comedy
845,Movie 0845,"Action,Thriller"
846,Movie 0846,"Adventure,Crime"
847,Movie 0847,"Mystery,Romance"
848,Movie 0848,Sci-Fi
849,Movie 0849,Western
850,Movie 0850,Romance
851,Movie 0851,"Action,Documentary,War"
852,Movie 0852,"Action,Mystery,Thriller"
853,Movie 0853,"Crime,Drama"
854,Movie 0854,"Comedy,Crime,Fantasy"
855,Movie 0855,"Horror,Thriller"
856,Movie 0856,"Romance,War,Western"
857,Movie 0857,"Crime,Mystery,Romance"
858,Movie 0858,"Animation,Crime,Sci-Fi"
859,Movie 0859,Romance
860,Movie 0860,"Animation,Sci-Fi,Western"
861,Movie 0861,"Horror,Mystery"
862,Movie 0862,Western
863,Movie 0863,Adventure
864,Movie 0864,"Documentary,Mystery"
865,Movie 0865,Crime
866,Movie 0866,"Mystery,Sci-Fi"
867,Movie 0867,"Fantasy,War"
868,Movie 0868,"Comedy,Sci-Fi,War"
869,Movie 0869,Mystery
870,Movie 0870,Mystery
871,Movie 0871,"Action,Romance,War"
872,Movie 0872,"Crime,Horror,Mystery"
873,Movie 0873,"Action,Drama"
874,Movie 0874,"Action,Romance,Sci-Fi"
875,Movie 0875,"War,Western"
876,Movie 0876,"Horror,Romance"
877,Movie 0877,"Comedy,Thriller"
878,Movie 0878,"Comedy,Crime,Sci-Fi"
879,Movie 0879,"Romance,Sci-Fi"
880,Movie 0880,"Action,Animation,Documentary"
881,Movie 0881,"Adventure,Mystery"
882,Movie 0882,"Romance,War"
883,Movie 0883,Fantasy
884,Movie 0884,Drama
885,Movie 0885,Mystery
886,Movie 0886,Comedy
887,Movie 0887,War
888,Movie 0888,"Action,Documentary,Romance"
889,Movie 0889,Animation
890,Movie 0890,Western
891,Movie 0891,War
892,Movie 0892,"Crime,Sci-Fi,War"
893,Movie 0893,Comedy
894,Movie 0894,Adventure
895,Movie 0895,Adventure
896,Movie 0896,"Action,Western"
897,Movie 0897,Adventure
898,Movie 0898,Adventure
899,Movie 0899,"Sci-Fi,Western"
900,Movie 0900,Sci-Fi
901,Movie 0901,Mystery
902,Movie 0902,"Crime,Thriller"
903,Movie 0903,"Fantasy,Western"
904,Movie 0904,"Drama,Romance"
905,Movie 0905,Fantasy
906,Movie 0906,Animation
907,Movie 0907,"Sci-Fi,Western"
908,Movie 0908,"Animation,Sci-Fi"
909,Movie 0909,"Crime,Mystery,Romance"
910,Movie 0910,"Sci-Fi,War"
911,Movie 0911,"Animation,Crime,Mystery"
912,Movie 0912,"Mystery,Western"
913,Movie 0913,Crime
914,Movie 0914,"Comedy,Crime,Fantasy"
915,Movie 0915,Mystery
916,Movie 0916,"Animation,Horror"
917,Movie 0917,"Adventure,Crime,Romance"
918,Movie 0918,"Mystery,Western"
919,Movie 0919,"Action,Documentary,Drama"
920,Movie 0920,"Animation,Crime,Drama"
921,Movie 0921,"Comedy,Sci-Fi,Thriller"
922,Movie 0922,Sci-Fi
923,Movie 0923,"Drama,Fantasy,Western"
924,Movie 0924,"Fantasy,Thriller,War"
925,Movie 0925,"Horror,Western"
926,Movie 0926,Adventure
927,Movie 0927,"Fantasy,Romance"
928,Movie 0928,"Documentary,Thriller"
929,Movie 0929,"Drama,Western"
930,Movie 0930,"Drama,Horror"
931,Movie 0931,"Animation,Comedy"
932,Movie 0932,"Action,Mystery"
933,Movie 0933,"Horror,Romance"
934,Movie 0934,"Action,Comedy,Horror"
935,Movie 0935,Western
936,Movie 0936,"Animation,Documentary,Mystery"
937,Movie 0937,"Crime,Horror"
938,Movie 0938,Sci-Fi
939,Movie 0939,Comedy
940,Movie 0940,War
941,Movie 0941,"Animation,Drama,Sci-Fi"
942,Movie 0942,"Thriller,War"
943,Movie 0943,"Comedy,Crime,Western"
944,Movie 0944,"Horror,Sci-Fi"
945,Movie 0945,Western
946,Movie 0946,Fantasy
947,Movie 0947,"Horror,Romance"
948,Movie 0948,"Crime,War"
949,Movie 0949,"Fantasy,Romance"
950,Movie 0950,Crime
951,Movie 0951,"Comedy,Documentary,Western"
952,Movie 0952,"Horror,Sci-Fi,Western"
953,Movie 0953,Crime
954,Movie 0954,"Adventure,Fantasy"
955,Movie 0955,Fantasy
956,Movie 0956,"Drama,Horror"
957,Movie 0957,"Documentary,Mystery,Sci-Fi"
958,Movie 0958,"Adventure,Drama"
959,Movie 0959,"Sci-Fi,Western"
960,Movie 0960,Comedy
961,Movie 0961,Sci-Fi
962,Movie 0962,"Action,Animation,Fantasy"
963,Movie 0963,Animation
964,Movie 0964,Mystery
965,Movie 0965,"Action,Comedy,Mystery"
966,Movie 0966,"Action,Fantasy,Sci-Fi"
967,Movie 0967,Animation
968,Movie 0968,"Comedy,Horror"
969,Movie 0969,"Adventure,Documentary,War"
970,Movie 0970,"Adventure,Thriller"
971,Movie 0971,"Animation,Horror"
972,Movie 0972,"Fantasy,Romance"
973,Movie 0973,"Animation,Mystery,Sci-Fi"
974,Movie 0974,Horror
975,Movie 0975,"Fantasy,Thriller,War"
976,Movie 0976,"Documentary,Drama,Romance"
977,Movie 0977,"Action,Adventure,Documentary"
978,Movie 0978,"Action,Crime"
979,Movie 0979,"Comedy,Mystery"
980,Movie 0980,"Fantasy,Romance"
981,Movie 0981,Romance
982,Movie 0982,Adventure
983,Movie 0983,"Drama,Horror,Mystery"
984,Movie 0984,Action
985,Movie 0985,"Animation,Drama,Horror"
986,Movie 0986,Animation
987,Movie 0987,Thriller
988,Movie 0988,"Drama,Thriller"
989,Movie 0989,"Fantasy,War"
990,Movie 0990,War
991,Movie 0991,"Fantasy,War"
992,Movie 0992,"Mystery,Romance,Western"
993,Movie 0993,Western
994,Movie 0994,Horror
995,Movie 0995,"Action,Adventure,Thriller"
996,Movie 0996,"Drama,Fantasy,Western"
997,Movie 0997,"Animation,Mystery"
998,Movie 0998,"Action,Mystery,Romance"
999,Movie 0999,"Drama,Romance"
1000,Movie 1000,"Crime,War"
1001,Movie 1001,Romance
1002,Movie 1002,Documentary
1003,Movie 1003,"Animation,Comedy,Documentary"
1004,Movie 1004,"Fantasy,War"
1005,Movie 1005,Comedy
1006,Movie 1006,"Documentary,Mystery,Sci-Fi"
1007,Movie 1007,"Comedy,Horror,Mystery"
1008,Movie 1008,Comedy
1009,Movie 1009,Romance
1010,Movie 1010,"Horror,War"
1011,Movie 1011,"Adventure,Romance"
1012,Movie 1012,"Adventure,Crime,War"
1013,Movie 1013,"Adventure,Crime,Mystery"
1014,Movie 1014,Thriller
1015,Movie 1015,"Crime,Drama,Thriller"
1016,Movie 1016,"Comedy,Mystery,Thriller"
1017,Movie 1017,"Romance,Thriller"
1018,Movie 1018,Animation
1019,Movie 1019,Animation
1020,Movie 1020,Romance
1021,Movie 1021,Action
1022,Movie 1022,"Crime,Drama"
1023,Movie 1023,Drama
1024,Movie 1024,"Documentary,Fantasy,Western"
1025,Movie 1025,"Action,Romance"
1026,Movie 1026,Documentary
1027,Movie 1027,Mystery
1028,Movie 1028,"Action,Adventure,Documentary"
1029,Movie 1029,"Crime,Drama"
1030,Movie 1030,"Action,Documentary,Romance"
1031,Movie 1031,Horror
1032,Movie 1032,Action
1033,Movie 1033,"Fantasy,Sci-Fi"
1034,Movie 1034,"Adventure,Documentary,Romance"
1035,Movie 1035,"Action,Crime,Thriller"
1036,Movie 1036,Sci-Fi
1037,Movie 1037,"Comedy,Romance,Sci-Fi"
1038,Movie 1038,War
1039,Movie 1039,"Action,Romance,Thriller"
1040,Movie 1040,"Animation,Fantasy,War"
1041,Movie 1041,Western
1042,Movie 1042,Action
1043,Movie 1043,Drama
1044,Movie 1044,Thriller
1045,Movie 1045,"Action,Crime"
1046,Movie 1046,Western
1047,Movie 1047,Fantasy
1048,Movie 1048,Adventure
1049,Movie 1049,Action
1050,Movie 1050,"Comedy,Thriller,War"
1051,Movie 1051,Adventure
1052,Movie 1052,"Action,Documentary"
1053,Movie 1053,"Drama,War,Western"
1054,Movie 1054,"Drama,Romance,Thriller"
1055,Movie 1055,Crime
1056,Movie 1056,"Sci-Fi,Thriller"
1057,Movie 1057,Fantasy
1058,Movie 1058,"Animation,Comedy,Thriller"
1059,Movie 1059,Action
1060,Movie 1060,"Documentary,Horror"
1061,Movie 1061,"Animation,Drama,Horror"
1062,Movie 1062,"Comedy,Fantasy"
1063,Movie 1063,"Crime,Western"
1064,Movie 1064,"Drama,Mystery"
1065,Movie 1065,Thriller
1066,Movie 1066,Horror
1067,Movie 1067,Comedy
1068,Movie 1068,War
1069,Movie 1069,"Crime,Sci-Fi"
1070,Movie 1070,"Drama,Horror"
1071,Movie 1071,"Comedy,Mystery,Sci-Fi"
1072,Movie 1072,Thriller
1073,Movie 1073,"Comedy,Mystery,Thriller"
1074,Movie 1074,"Mystery,Romance"
1075,Movie 1075,"Crime,Fantasy"
1076,Movie 1076,Fantasy
1077,Movie 1077,"Animation,Drama,Romance"
1078,Movie 1078,"Action,Adventure"
1079,Movie 1079,"Comedy,Western"
1080,Movie 1080,"Adventure,Comedy,Romance"
1081,Movie 1081,"Action,Crime,Western"
1082,Movie 1082,"Crime,Documentary,Western"
1083,Movie 1083,"Crime,Western"
1084,Movie 1084,"Action,Comedy"
1085,Movie 1085,Sci-Fi
1086,Movie 1086,"Documentary,War"
1087,Movie 1087,Fantasy
1088,Movie 1088,"Crime,Drama,War"
1089,Movie 1089,Sci-Fi
1090,Movie 1090,"Drama,Romance,War"
1091,Movie 1091,Sci-Fi
1092,Movie 1092,"Crime,Romance,War"
1093,Movie 1093,"Adventure,War"
1094,Movie 1094,"Action,Romance"
1095,Movie 1095,Mystery
1096,Movie 1096,Action
1097,Movie 1097,"Romance,Sci-Fi,War"
1098,Movie 1098,"Documentary,Sci-Fi"
1099,Movie 1099,"Comedy,Drama,War"
1100,Movie 1100,"Drama,Western"
1101,Movie 1101,"Documentary,Drama,Sci-Fi"
1102,Movie 1102,Crime
1103,Movie 1103,"Drama,Sci-Fi,Thriller"
1104,Movie 1104,"Action,Drama,Western"
1105,Movie 1105,"Action,Fantasy"
1106,Movie 1106,"Crime,Horror,Western"
1107,Movie 1107,"Sci-Fi,Western"
1108,Movie 1108,"Action,Sci-Fi,Thriller"
1109,Movie 1109,"Animation,Sci-Fi"
1110,Movie 1110,"Animation,Drama,Fantasy"
1111,Movie 1111,Horror
1112,Movie 1112,Comedy
1113,Movie 1113,War
1114,Movie 1114,"Adventure,Crime,Horror"
1115,Movie 1115,Action
1116,Movie 1116,"Animation,Horror"
1117,Movie 1117,Adventure
1118,Movie 1118,"Crime,Fantasy"
1119,Movie 1119,Mystery
1120,Movie 1120,"Adventure,Documentary"
1121,Movie 1121,War
1122,Movie 1122,Animation
1123,Movie 1123,Crime
1124,Movie 1124,Horror
1125,Movie 1125,"Fantasy,Romance"
1126,Movie 1126,"Animation,Romance"
1127,Movie 1127,"Drama,Romance,Thriller"
1128,Movie 1128,Fantasy
1129,Movie 1129,"Adventure,Sci-Fi,Thriller"
1130,Movie 1130,"Mystery,War"
1131,Movie 1131,"Crime,Western"
1132,Movie 1132,"Documentary,Drama,Romance"
1133,Movie 1133,"Thriller,Western"
1134,Movie 1134,"Mystery,Western"
1135,Movie 1135,"Action,Adventure"
1136,Movie 1136,Documentary
1137,Movie 1137,"Drama,Mystery"
1138,Movie 1138,"Sci-Fi,Thriller,War"
1139,Movie 1139,"Adventure,Thriller"
1140,Movie 1140,"Crime,Horror,Thriller"
1141,Movie 1141,"Action,Documentary,Drama"
1142,Movie 1142,"Animation,Documentary"
1143,Movie 1143,"Comedy,Crime,Mystery"
1144,Movie 1144,Documentary
1145,Movie 1145,"Drama,Sci-Fi,War"
1146,Movie 1146,Horror
1147,Movie 1147,Western
1148,Movie 1148,Fantasy
1149,Movie 1149,War
1150,Movie 1150,"Action,Crime,Romance"
1151,Movie 1151,"Fantasy,Mystery,Western"
1152,Movie 1152,Adventure
1153,Movie 1153,"Action,Fantasy"
1154,Movie 1154,"Action,Fantasy,Mystery"
1155,Movie 1155,"Horror,Mystery,Sci-Fi"
1156,Movie 1156,"Horror,Romance"
1157,Movie 1157,"Action,Thriller"
1158,Movie 1158,Horror
1159,Movie 1159,"Animation,Thriller,War"
1160,Movie 1160,"Action,Documentary"
1161,Movie 1161,"Crime,Mystery,Romance"
1162,Movie 1162,"Adventure,Drama,War"
1163,Movie 1163,Animation
1164,Movie 1164,Crime
1165,Movie 1165,Western
1166,Movie 1166,Romance
1167,Movie 1167,"Comedy,Horror"
1168,Movie 1168,"Crime,Romance"
1169,Movie 1169,Romance
1170,Movie 1170,"Action,War"
1171,Movie 1171,"Mystery,War,Western"
1172,Movie 1172,Fantasy
1173,Movie 1173,Fantasy
1174,Movie 1174,"Adventure,Crime,Documentary"
1175,Movie 1175,"Crime,Drama"
1176,Movie 1176,"Mystery,Thriller"
1177,Movie 1177,"Adventure,Documentary,Western"
1178,Movie 1178,"Animation,Crime,Western"
1179,Movie 1179,Sci-Fi
1180,Movie 1180,"Drama,Horror,War"
1181,Movie 1181,"Action,Drama,War"
1182,Movie 1182,Comedy
1183,Movie 1183,"Crime,War"
1184,Movie 1184,Animation
1185,Movie 1185,Horror
1186,Movie 1186,"Drama,Thriller"
1187,Movie 1187,Documentary
1188,Movie 1188,Thriller
1189,Movie 1189,Animation
1190,Movie 1190,"Adventure,Documentary,Romance"
1191,Movie 1191,"Crime,Fantasy,Horror"
1192,Movie 1192,Animation
1193,Movie 1193,"Action,Fantasy,Romance"
1194,Movie 1194,Romance
1195,Movie 1195,Action
1196,Movie 1196,"Mystery,Sci-Fi,Thriller"
1197,Movie 1197,Action
1198,Movie 1198,"Action,Fantasy,Thriller"
1199,Movie 1199,"Fantasy,Sci-Fi"
1200,Movie 1200,Sci-Fi
=======
movie_id,title,genres
1,Movie 0001,Sci-Fi
2,Movie 0002,"Drama,Western"
3,Movie 0003,Romance
4,Movie 0004,Adventure
5,Movie 0005,"Sci-Fi,War"
6,Movie 0006,"Adventure,Fantasy,Romance"
7,Movie 0007,"Animation,Documentary"
8,Movie 0008,"Documentary,Horror,Thriller"
9,Movie 0009,"Adventure,Comedy"
10,Movie 0010,"Action,Thriller,Western"
11,Movie 0011,Sci-Fi
12,Movie 0012,"Action,Crime,Western"
13,Movie 0013,"Animation,Romance,War"
14,Movie 0014,"Action,Horror"
15,Movie 0015,"Horror,Sci-Fi,Thriller"
16,Movie 0016,"Crime,War"
17,Movie 0017,Fantasy
18,Movie 0018,"Adventure,Animation,Drama"
19,Movie 0019,Comedy
20,Movie 0020,"Mystery,Western"
21,Movie 0021,Thriller
22,Movie 0022,"Adventure,Mystery"
23,Movie 0023,"Drama,Romance,Thriller"
24,Movie 0024,"Comedy,Romance,War"
25,Movie 0025,"Action,Animation,Sci-Fi"
26,Movie 0026,"Drama,Horror,Romance"
27,Movie 0027,"Drama,Fantasy"
28,Movie 0028,Animation
29,Movie 0029,Adventure
30,Movie 0030,"Mystery,Western"
31,Movie 0031,"Adventure,Fantasy,Sci-Fi"
32,Movie 0032,"Adventure,Fantasy"
33,Movie 0033,"Action,Comedy,Horror"
34,Movie 0034,"Animation,Comedy,Drama"
35,Movie 0035,Comedy
36,Movie 0036,"Action,Crime,Sci-Fi"
37,Movie 0037,"Adventure,Mystery"
38,Movie 0038,"Romance,Western"
39,Movie 0039,"Documentary,Drama"
40,Movie 0040,Animation
41,Movie 0041,"Action,Adventure"
42,Movie 0042,"Drama,Mystery,War"
43,Movie 0043,"Animation,Drama,War"
44,Movie 0044,"Animation,Drama"
45,Movie 0045,Crime
46,Movie 0046,"Documentary,Horror,War"
47,Movie 0047,"Adventure,Documentary"
48,Movie 0048,"Fantasy,Thriller"
49,Movie 0049,"Comedy,Sci-Fi"
50,Movie 0050,Sci-Fi
51,Movie 0051,Romance
52,Movie 0052,"Crime,Documentary,Romance"
53,Movie 0053,"Adventure,Thriller"
54,Movie 0054,"Animation,Crime,Romance"
55,Movie 0055,"Animation,Drama"
56,Movie 0056,Sci-Fi
57,Movie 0057,"Mystery,Romance"
58,Movie 0058,Mystery
59,Movie 0059,Horror
60,Movie 0060,Mystery
61,Movie 0061,"Adventure,Sci-Fi"
62,Movie 0062,"Action,Animation,Fantasy"
63,Movie 0063,"Animation,Romance"
64,Movie 0064,Horror
65,Movie 0065,"Animation,Crime,War"
66,Movie 0066,"Crime,Mystery"
67,Movie 0067,Action
68,Movie 0068,Western
69,Movie 0069,"Drama,Fantasy"
70,Movie 0070,Adventure
71,Movie 0071,Fantasy
72,Movie 0072,"Drama,War,Western"
73,Movie 0073,"Drama,Thriller"
74,Movie 0074,"Crime,Fantasy,Western"
75,Movie 0075,Action
76,Movie 0076,"Action,Sci-Fi"
77,Movie 0077,"Adventure,Crime"
78,Movie 0078,Adventure
79,Movie 0079,"Adventure,Mystery"
80,Movie 0080,Mystery
81,Movie 0081,"Mystery,Sci-Fi,War"
82,Movie 0082,"Thriller,Western"
83,Movie 0083,Action
84,Movie 0084,Horror
85,Movie 0085,"Crime,Documentary"
86,Movie 0086,"Sci-Fi,Western"
87,Movie 0087,Western
88,Movie 0088,"Crime,Mystery"
89,Movie 0089,"Comedy,War,Western"
90,Movie 0090,"Action,Crime"
91,Movie 0091,"Animation,Thriller,War"
92,Movie 0092,"Comedy,Sci-Fi,War"
93,Movie 0093,"Action,Crime"
94,Movie 0094,"Drama,Mystery"
95,Movie 0095,"Adventure,Romance,Sci-Fi"
96,Movie 0096,Western
97,Movie 0097,"Action,Adventure,Comedy"
98,Movie 0098,"Adventure,Animation,Romance"
99,Movie 0099,"Action,Animation,Sci-Fi"
100,Movie 0100,"Crime,Romance,Western"
101,Movie 0101,"Animation,Western"
102,Movie 0102,Comedy
103,Movie 0103,Adventure
104,Movie 0104,Romance
105,Movie 0105,"Adventure,Crime,Fantasy"
106,Movie 0106,"Animation,Documentary,Fantasy"
107,Movie 0107,Romance
108,Movie 0108,Sci-Fi
109,Movie 0109,"Adventure,Drama,Western"
110,Movie 0110,Documentary
111,Movie 0111,"Adventure,Comedy,Fantasy"
112,Movie 0112,Western
113,Movie 0113,"Crime,Western"
114,Movie 0114,"Action,Horror"
115,Movie 0115,Mystery
116,Movie 0116,"Adventure,Animation,Romance"
117,Movie 0117,Western
118,Movie 0118,Horror
119,Movie 0119,War
120,Movie 0120,"Drama,Fantasy,Romance"
121,Movie 0121,"Action,Adventure,Mystery"
122,Movie 0122,Sci-Fi
123,Movie 0123,"Comedy,Documentary"
124,Movie 0124,"Fantasy,War,Western"
125,Movie 0125,Drama
126,Movie 0126,Documentary
127,Movie 0127,"Adventure,Documentary,Mystery"
128,Movie 0128,Drama
129,Movie 0129,"Comedy,Crime"
130,Movie 0130,"Mystery,Sci-Fi,Thriller"
131,Movie 0131,"Action,Drama,Horror"
132,Movie 0132,Thriller
133,Movie 0133,Crime
134,Movie 0134,"Adventure,Thriller,War"
135,Movie 0135,Crime
136,Movie 0136,"Animation,Drama"
137,Movie 0137,"Action,Romance"
138,Movie 0138,Animation
139,Movie 0139,"Action,Drama,Horror"
140,Movie 0140,"Crime,Documentary,Sci-Fi"
141,Movie 0141,"Sci-Fi,Thriller,War"
142,Movie 0142,"Animation,War"
143,Movie 0143,Comedy
144,Movie 0144,"Fantasy,Western"
145,Movie 0145,Action
146,Movie 0146,Documentary
147,Movie 0147,"Adventure,Drama,Thriller"
148,Movie 0148,Action
149,Movie 0149,"Romance,Thriller"
150,Movie 0150,"Romance,Sci-Fi,War"
151,Movie 0151,Thriller
152,Movie 0152,"Mystery,Romance"
153,Movie 0153,"Romance,Sci-Fi"
154,Movie 0154,"Crime,Drama,Fantasy"
155,Movie 0155,"Documentary,Drama,Romance"
156,Movie 0156,Comedy
157,Movie 0157,Animation
158,Movie 0158,"Animation,Drama"
159,Movie 0159,"Comedy,Documentary"
160,Movie 0160,"Documentary,Sci-Fi"
161,Movie 0161,"Animation,Documentary"
162,Movie 0162,Crime
163,Movie 0163,"Mystery,Thriller,War"
164,Movie 0164,"Crime,Drama,Horror"
165,Movie 0165,"Comedy,Mystery"
166,Movie 0166,"Fantasy,Sci-Fi"
167,Movie 0167,Crime
168,Movie 0168,Sci-Fi
169,Movie 0169,Comedy
170,Movie 0170,"Fantasy,Mystery"
171,Movie 0171,"Adventure,Mystery,War"
172,Movie 0172,"Horror,Romance"
173,Movie 0173,"Romance,War"
174,Movie 0174,"Animation,Thriller,Western"
175,Movie 0175,"Romance,Western"
176,Movie 0176,"Adventure,Comedy,Thriller"
177,Movie 0177,Adventure
178,Movie 0178,"Animation,Horror"
179,Movie 0179,Horror
180,Movie 0180,Horror
181,Movie 0181,"Drama,Romance"
182,Movie 0182,"Mystery,Sci-Fi,Thriller"
183,Movie 0183,Horror
184,Movie 0184,War
185,Movie 0185,"Adventure,Sci-Fi,Western"
186,Movie 0186,"Mystery,Romance"
187,Movie 0187,"Animation,Romance,Western"
188,Movie 0188,"Sci-Fi,War,Western"
189,Movie 0189,"Crime,Fantasy,Western"
190,Movie 0190,"Adventure,War,Western"
191,Movie 0191,"Adventure,Crime,Romance"
192,Movie 0192,"Documentary,Sci-Fi,Thriller"
193,Movie 0193,Documentary
194,Movie 0194,"Action,War"
195,Movie 0195,"Adventure,Documentary,Thriller"
196,Movie 0196,"Adventure,Horror,Western"
197,Movie 0197,Romance
198,Movie 0198,"Action,Adventure"
199,Movie 0199,"Crime,Drama,Romance"
200,Movie 0200,Drama
201,Movie 0201,Crime
202,Movie 0202,"Sci-Fi,Thriller"
203,Movie 0203,"Adventure,Documentary"
204,Movie 0204,War
205,Movie 0205,"Comedy,Romance,Thriller"
206,Movie 0206,"Action,War"
207,Movie 0207,Mystery
208,Movie 0208,"Adventure,Romance"
209,Movie 0209,"Action,Comedy,Western"
210,Movie 0210,"Animation,Romance,Sci-Fi"
211,Movie 0211,Mystery
212,Movie 0212,"Action,War,Western"
213,Movie 0213,"Fantasy,Thriller,War"
214,Movie 0214,Thriller
215,Movie 0215,Action
216,Movie 0216,"Romance,War,Western"
217,Movie 0217,"Mystery,Sci-Fi,Thriller"
218,Movie 0218,"Adventure,Animation"
219,Movie 0219,"Drama,Fantasy,Sci-Fi"
220,Movie 0220,Thriller
221,Movie 0221,"Animation,Thriller"
222,Movie 0222,Animation
223,Movie 0223,Crime
224,Movie 0224,Romance
225,Movie 0225,"Sci-Fi,War"
226,Movie 0226,"Action,Adventure"
227,Movie 0227,Action
228,Movie 0228,War
229,Movie 0229,"Drama,Mystery"
230,Movie 0230,"Adventure,Sci-Fi"
231,Movie 0231,"Horror,War"
232,Movie 0232,"Comedy,Romance"
233,Movie 0233,"Animation,Drama,Fantasy"
234,Movie 0234,"Crime,Drama"
235,Movie 0235,"Comedy,Mystery"
236,Movie 0236,"Animation,War"
237,Movie 0237,"Fantasy,Romance"
238,Movie 0238,"Adventure,Drama,Western"
239,Movie 0239,"Adventure,Comedy,Crime"
240,Movie 0240,"Documentary,Fantasy,Mystery"
241,Movie 0241,Drama
242,Movie 0242,"Animation,Horror,War"
243,Movie 0243,"Action,Crime,Drama"
244,Movie 0244,Comedy
245,Movie 0245,Horror
246,Movie 0246,"Fantasy,Horror"
247,Movie 0247,"Horror,Mystery"
