<<<<<<< HEAD
user_id,movie_id,rating
449,484,2
449,510,4
449,536,5
449,564,3
449,585,4
449,594,4
449,632,1
449,634,4
449,643,3
449,654,3
449,671,4
449,680,4
449,697,3
449,722,3
449,734,3
449,750,5
449,777,3
449,782,3
449,787,3
449,791,1
449,811,4
449,816,1
449,831,5
449,839,5
449,846,4
449,854,4
449,858,3
449,879,4
449,880,4
449,908,2
449,926,2
449,944,4
449,970,2
449,1000,3
449,1044,2
449,1067,3
449,1068,4
449,1101,5
449,1107,3
449,1123,2
450,25,5
450,39,1
450,40,3
450,46,3
450,59,4
450,78,5
450,82,2
450,97,2
450,112,1
450,120,2
450,136,1
450,170,1
450,177,1
450,206,3
450,215,4
450,230,2
450,243,5
450,249,4
450,253,5
450,262,4
450,277,2
450,280,2
450,308,1
450,346,2
450,351,5
450,367,1
450,399,3
450,430,2
450,436,5
450,446,3
450,487,2
450,506,2
450,522,2
450,535,1
450,536,5
450,545,2
450,558,4
450,613,2
450,619,4
450,636,3
450,685,5
450,688,1
450,692,1
450,726,1
450,736,4
450,742,2
450,743,4
450,750,3
450,814,5
450,826,2
450,833,5
450,873,5
450,882,2
450,888,4
450,891,5
450,907,2
450,929,2
450,944,1
450,950,4
450,961,5
450,966,3
450,972,4
450,1020,1
450,1021,2
450,1029,5
450,1043,2
450,1060,1
450,1072,1
450,1079,3
450,1084,3
450,1087,2
450,1089,5
450,1094,2
450,1095,5
450,1133,1
450,1136,1
450,1157,1
450,1182,2
451,12,1
451,21,1
451,22,4
451,48,5
451,75,4
451,97,5
451,104,5
451,126,4
451,139,2
451,143,5
451,157,2
451,179,1
451,193,3
451,198,3
451,204,3
451,205,3
451,259,4
451,260,5
451,267,3
451,283,3
451,287,3
451,311,5
451,321,2
451,337,1
451,344,4
451,361,1
451,375,5
451,420,5
451,449,4
451,474,4
451,499,3
451,518,3
451,551,2
451,556,2
451,571,4
451,589,4
451,593,2
451,605,2
451,616,3
451,617,1
451,652,2
451,658,3
451,661,4
451,664,1
451,668,5
451,672,2
451,700,3
451,716,4
451,720,5
451,735,4
451,762,2
451,854,5
451,859,3
451,861,4
451,1002,3
451,1034,5
451,1072,1
451,1101,5
451,1122,2
451,1131,3
451,1160,5
451,1178,2
451,1181,4
451,1186,3
452,19,2
452,26,3
452,43,5
452,50,5
452,63,4
452,68,4
452,73,4
452,94,3
452,106,5
452,110,2
452,129,4
452,161,4
452,170,2
452,196,3
452,198,3
452,205,5
452,209,3
452,237,1
452,275,2
452,300,2
452,303,3
452,305,4
452,355,4
452,358,1
452,360,4
452,366,2
452,372,3
452,387,5
452,390,4
452,404,2
452,405,5
452,418,4
452,420,1
452,429,4
452,434,4
452,454,4
452,466,4
452,510,4
452,520,4
452,547,4
452,549,2
452,574,3
452,596,3
452,625,3
452,638,3
452,656,3
452,708,2
452,713,5
452,720,2
452,723,2
452,727,3
452,729,4
452,736,1
452,775,5
452,813,2
452,858,5
452,859,2
452,870,3
452,897,4
452,907,4
452,918,2
452,924,4
452,929,2
452,967,2
452,968,4
452,976,2
452,989,3
452,999,3
452,1000,4
452,1003,2
452,1019,3
452,1053,5
452,1075,4
452,1084,3
452,1092,3
452,1139,4
452,1144,3
452,1198,2
452,1199,5
453,3,4
453,25,4
453,49,3
453,57,2
453,68,4
453,102,2
453,103,2
453,130,4
453,134,3
453,135,4
453,136,4
453,140,2
453,143,4
453,148,3
453,153,3
453,187,1
453,229,4
453,276,2
453,310,4
453,342,2
453,355,4
453,359,4
453,387,4
453,410,4
453,421,3
453,440,3
453,462,2
453,509,5
453,514,4
453,530,2
453,536,2
453,539,3
453,542,1
453,554,3
453,609,2
453,626,3
453,639,4
453,657,2
453,663,4
453,667,2
453,680,3
453,689,3
453,700,3
453,701,4
453,704,2
453,719,3
453,762,3
453,790,1
453,827,4
453,832,3
453,846,2
453,873,3
453,887,2
453,896,2
453,964,4
453,987,2
453,996,4
453,1014,1
453,1021,3
453,1050,3
453,1056,2
453,1061,3
453,1070,3
453,1088,4
453,1096,5
453,1108,3
453,1112,2
453,1123,3
453,1129,2
453,1150,3
453,1161,4
453,1187,3
454,13,5
454,16,4
454,24,3
454,42,2
454,72,2
454,89,4
454,92,3
454,108,3
454,109,5
454,115,2
454,117,4
454,124,2
454,143,2
454,154,4
454,170,3
454,199,2
454,209,4
454,228,2
454,243,3
454,302,4
454,314,3
454,354,3
454,358,4
454,376,3
454,385,5
454,388,4
454,389,4
454,398,2
454,430,4
454,434,3
454,457,4
454,461,2
454,531,5
454,551,2
454,556,2
454,564,3
454,568,2
454,573,3
454,587,2
454,597,3
454,606,1
454,608,3
454,619,4
454,681,2
454,713,4
454,717,3
454,730,3
454,738,5
454,744,3
454,748,4
454,760,4
454,765,2
454,769,2
454,780,4
454,788,4
454,811,3
454,844,4
454,883,5
454,891,5
454,893,2
454,920,5
454,934,3
454,944,5
454,970,1
454,973,3
454,977,3
454,983,3
454,1006,5
454,1045,3
454,1055,1
454,1067,1
454,1112,4
454,1119,4
454,1122,3
454,1136,4
454,1156,4
454,1159,3
454,1168,3
454,1190,5
454,1193,5
454,1196,2
455,19,2
455,41,3
455,56,4
455,91,4
455,115,3
455,147,4
455,149,4
455,155,3
455,177,5
455,203,2
455,219,4
455,229,3
455,230,3
455,260,4
455,276,3
455,279,4
455,312,3
455,329,2
455,331,2
455,373,4
455,379,3
455,392,2
455,424,2
455,463,2
455,473,4
455,476,2
455,490,3
455,540,2
455,551,2
455,568,3
455,576,2
455,591,4
455,593,2
455,604,1
455,621,3
455,635,2
455,644,3
455,648,2
455,663,4
455,693,4
455,713,4
455,722,3
455,736,3
455,758,2
455,771,2
455,812,2
455,846,2
455,872,3
455,900,2
455,902,4
455,918,2
455,923,3
455,926,4
455,948,5
455,960,3
455,1007,2
455,1016,2
455,1018,4
455,1052,3
455,1057,3
455,1080,5
455,1097,3
455,1103,3
455,1118,3
455,1121,2
455,1132,2
455,1143,2
456,47,1
456,55,4
456,78,2
456,80,4
456,135,1
456,140,4
456,154,5
456,183,3
456,223,3
456,228,3
456,232,2
456,241,2
456,247,2
456,266,4
456,286,2
456,289,3
456,295,2
456,305,4
456,315,4
456,321,3
456,369,5
456,450,4
456,467,3
456,493,5
456,494,2
456,508,4
456,512,2
456,513,4
456,516,4
456,519,2
456,537,2
456,540,2
456,542,4
456,545,2
456,550,4
456,583,5
456,605,4
456,615,4
456,650,4
456,655,5
456,668,4
456,694,2
456,739,5
456,748,4
456,766,5
456,774,2
456,780,4
456,789,4
456,824,2
456,845,3
456,846,4
456,875,2
456,883,3
456,910,4
456,942,1
456,961,2
456,1029,5
456,1048,4
456,1051,1
456,1054,4
456,1060,4
456,1065,1
456,1116,4
456,1118,3
456,1141,4
456,1148,3
456,1150,2
456,1159,4
456,1161,2
457,6,5
457,23,1
457,82,4
457,94,4
457,119,5
457,122,3
457,131,3
457,152,4
457,242,4
457,254,4
457,263,4
457,269,4
457,312,5
457,349,4
457,350,1
457,361,3
457,375,1
457,379,1
457,401,4
457,412,4
457,443,3
457,465,3
457,473,3
457,474,3
457,490,3
457,500,4
457,504,3
457,506,2
457,511,3
457,513,3
457,518,2
457,520,4
457,558,2
457,580,3
457,602,5
457,611,4
457,630,3
457,634,1
457,675,2
457,677,5
457,706,2
457,723,3
457,742,4
457,748,4
457,766,2
457,804,2
457,810,4
457,817,3
457,823,4
457,846,3
457,853,4
457,910,4
457,926,3
457,935,4
457,950,4
457,951,4
457,1045,3
457,1046,4
457,1078,4
457,1092,4
457,1146,2
457,1147,4
457,1153,4
457,1174,3
458,77,3
458,84,3
458,88,3
458,95,3
458,100,2
458,106,2
458,108,3
458,114,3
458,125,5
458,131,3
458,147,4
458,199,2
458,203,3
458,233,4
458,266,3
458,267,4
458,275,3
458,312,4
458,314,2
458,329,4
458,335,5
458,339,3
458,382,2
458,386,3
458,389,5
458,406,2
458,411,3
458,420,4
458,435,2
458,457,3
458,471,3
458,484,3
458,491,2
458,498,2
458,533,4
458,555,4
458,571,3
458,636,1
458,670,2
458,683,3
458,702,4
458,735,5
458,736,4
458,740,4
458,757,3
458,787,2
458,797,2
458,805,4
458,823,2
458,837,4
458,852,2
458,856,3
458,862,4
458,869,1
458,872,2
458,881,4
458,907,3
458,922,4
458,937,3
458,938,3
458,946,3
458,953,3
458,964,2
458,974,4
458,983,3
458,1017,2
458,1018,4
458,1022,3
458,1027,2
458,1047,3
458,1097,5
458,1106,2
458,1119,4
458,1122,3
458,1123,2
458,1125,3
458,1146,2
458,1152,5
458,1200,5
459,3,2
459,4,1
459,7,1
459,9,1
459,22,1
459,56,3
459,71,1
459,82,2
459,102,2
459,110,1
459,111,5
459,119,4
459,148,2
459,151,5
459,174,1
459,192,3
459,212,1
459,259,3
459,280,2
459,308,2
459,312,3
459,327,5
459,348,4
459,362,4
459,363,1
459,369,4
459,385,4
459,395,3
459,398,2
459,457,5
459,479,4
459,481,2
459,492,3
459,497,5
459,509,2
459,551,4
459,563,3
459,612,5
459,636,3
459,639,3
459,712,4
459,749,1
459,750,5
459,760,4
459,770,1
459,779,1
459,784,2
459,804,3
459,825,3
459,858,4
459,869,3
459,877,4
459,891,2
459,911,2
459,913,3
459,919,2
459,933,3
459,941,2
459,994,1
459,1001,2
459,1024,4
459,1048,3
459,1056,2
459,1058,3
459,1060,5
459,1065,4
459,1074,2
459,1077,2
459,1104,1
459,1124,1
459,1154,2
459,1164,2
459,1166,2
459,1169,1
459,1176,4
459,1180,3
459,1190,3
459,1194,2
459,1196,5
460,15,3
460,18,4
460,19,5
460,47,5
460,56,4
460,58,1
460,95,2
460,110,1
460,129,4
460,142,2
460,153,3
460,164,2
460,178,3
460,218,2
460,232,4
460,273,3
460,295,3
460,300,3
460,302,4
460,309,2
460,314,1
460,325,2
460,349,4
460,365,2
460,383,4
460,443,1
460,446,3
460,493,1
460,547,2
460,579,2
460,635,2
460,647,3
460,696,2
460,701,2
460,702,1
460,727,4
460,729,3
460,731,1
460,752,2
460,760,2
460,800,3
460,865,3
460,876,3
460,882,1
460,884,3
460,898,2
460,906,2
460,949,4
460,967,4
460,983,3
460,1009,5
460,1018,1
460,1020,2
460,1083,4
460,1103,5
460,1109,4
460,1117,1
460,1124,1
460,1131,4
460,1146,4
460,1188,4
460,1198,2
461,54,4
461,68,3
461,77,3
461,80,2
461,94,3
461,132,2
461,152,3
461,176,4
461,198,2
461,250,4
461,255,2
461,296,3
461,303,3
461,312,3
461,374,3
461,377,1
461,420,2
461,423,4
461,427,4
461,433,3
461,475,3
461,476,3
461,493,2
461,500,2
461,516,3
461,533,2
461,573,2
461,582,3
461,597,4
461,608,3
461,611,3
461,639,3
461,695,2
461,706,4
461,711,3
461,717,3
461,722,4
461,812,5
461,818,3
461,836,2
461,837,2
461,890,2
461,900,5
461,938,2
461,942,3
461,954,2
461,1006,4
461,1018,3
461,1027,3
461,1029,2
461,1071,4
461,1079,4
461,1085,4
461,1088,2
461,1089,5
461,1100,3
461,1103,4
461,1154,2
461,1158,2
461,1159,2
461,1180,3
461,1199,5
462,25,4
462,26,4
462,70,4
462,82,3
462,88,1
462,95,5
462,97,3
462,104,2
462,160,4
462,199,5
462,234,3
462,263,5
462,302,3
462,303,1
462,341,2
462,343,1
462,373,1
462,381,1
462,388,5
462,418,4
462,442,2
462,449,4
462,483,5
462,577,4
462,599,1
462,610,1
462,617,2
462,633,3
462,656,5
462,684,4
462,749,1
462,767,4
462,775,4
462,841,3
462,844,1
462,861,2
462,862,4
462,869,4
462,872,2
462,883,1
462,896,3
462,902,5
462,937,5
462,952,4
462,961,4
462,975,3
462,987,1
462,1001,4
462,1023,3
462,1067,3
462,1082,2
462,1091,3
462,1121,3
462,1123,2
462,1139,5
462,1140,2
462,1149,2
462,1152,2
462,1167,5
462,1176,1
462,1177,1
462,1194,1
463,2,4
463,43,3
463,44,3
463,64,3
463,65,4
463,72,2
463,74,4
463,81,3
463,122,2
463,144,3
463,151,4
463,190,3
463,200,4
463,216,4
463,217,4
463,254,2
463,257,3
463,274,5
463,286,4
463,299,2
463,314,5
463,343,4
463,359,4
463,360,4
463,364,4
463,426,4
463,430,4
463,435,4
463,451,4
463,485,3
463,508,1
463,545,3
463,574,2
463,580,2
463,586,3
463,589,2
463,590,4
463,610,2
463,626,5
463,648,3
463,650,3
463,716,2
463,723,2
463,732,4
463,754,4
463,767,2
463,773,1
463,811,4
463,851,3
463,854,3
463,868,4
463,929,5
463,990,1
463,1005,4
463,1007,3
463,1016,3
463,1025,4
463,1054,4
463,1091,2
463,1131,4
463,1141,3
463,1158,2
463,1162,3
463,1177,4
464,1,2
464,8,4
464,10,2
464,39,2
464,65,3
464,70,4
464,77,3
464,81,4
464,83,4
464,122,4
464,123,3
464,187,2
464,199,3
464,204,3
464,220,2
464,228,4
464,242,4
464,251,3
464,258,3
464,259,3
464,261,3
464,269,4
464,278,3
464,284,4
464,285,3
464,288,4
464,294,3
464,318,3
464,320,2
464,329,3
464,333,4
464,357,2
464,373,2
464,381,3
464,406,4
464,425,2
464,430,3
464,455,2
464,465,3
464,571,2
464,577,4
464,584,1
464,608,2
464,619,4
464,620,2
464,644,4
464,725,2
464,746,3
464,749,2
464,782,4
464,783,3
464,826,3
464,856,2
464,870,2
464,920,3
464,923,3
464,932,2
464,946,4
464,951,2
464,960,2
464,963,2
464,1042,2
464,1052,2
464,1073,3
464,1097,3
464,1099,3
464,1112,3
464,1115,1
464,1118,2
464,1119,3
464,1124,3
464,1126,2
464,1142,3
464,1163,2
464,1200,3
465,18,4
465,28,2
465,63,3
465,67,3
465,93,2
465,121,2
465,143,3
465,154,4
465,179,4
465,181,4
465,205,3
465,228,2
465,231,2
465,285,2
465,339,3
465,352,4
465,361,4
465,366,4
465,371,3
465,373,3
465,392,2
465,394,4
465,418,4
465,427,4
465,457,4
465,458,3
465,503,4
465,508,2
465,531,4
465,537,3
465,552,3
465,556,2
465,582,5
465,584,5
465,630,3
465,639,3
465,648,3
465,659,3
465,667,3
465,682,3
465,699,2
465,704,2
465,717,4
465,726,4
465,735,4
465,739,4
465,750,4
465,758,4
465,776,2
465,783,4
465,832,3
465,859,4
465,876,2
465,883,4
465,929,2
465,947,3
465,995,3
465,999,3
465,1004,3
465,1015,3
465,1035,4
465,1063,4
465,1067,1
465,1077,3
465,1086,3
465,1090,3
465,1093,3
465,1115,2
465,1119,4
465,1125,2
465,1172,4
465,1181,3
465,1189,4
466,16,5
466,58,4
466,60,2
466,83,2
466,108,4
466,117,5
466,167,1
466,192,2
466,201,2
466,232,3
466,267,4
466,283,4
466,289,3
466,304,3
466,315,3
466,317,4
466,337,2
466,365,3
466,373,4
466,387,3
466,410,4
466,419,2
466,475,3
466,486,2
466,523,4
466,549,2
466,567,2
466,592,2
466,593,4
466,613,2
466,646,3
466,651,1
466,671,2
466,693,3
466,721,3
466,777,2
466,779,4
466,801,3
466,806,3
466,829,2
466,847,4
466,860,2
466,883,3
466,893,2
466,896,4
466,901,4
466,909,2
466,926,4
466,945,2
466,949,3
466,950,4
466,952,5
466,983,4
466,997,4
466,1020,5
466,1047,2
466,1056,2
466,1058,4
466,1059,4
466,1072,2
466,1104,2
466,1115,2
466,1121,4
466,1127,2
466,1158,3
466,1164,2
466,1177,2
466,1195,2
466,1197,3
467,37,2
467,76,1
467,79,3
467,93,1
467,96,3
467,112,2
467,124,1
467,125,4
467,128,4
467,140,4
467,143,3
467,218,4
467,222,2
467,225,4
467,251,4
467,289,4
467,292,4
467,300,5
467,310,4
467,314,3
467,337,5
467,355,3
467,373,4
467,418,5
467,421,5
467,449,4
467,456,5
467,458,4
467,473,2
467,503,4
467,522,3
467,544,2
467,574,4
467,594,2
467,626,4
467,628,4
467,641,5
467,651,3
467,659,4
467,662,4
467,669,3
467,689,3
467,707,5
467,710,5
467,721,2
467,723,1
467,728,3
467,742,3
467,761,2
467,763,4
467,787,1
467,797,4
467,800,3
467,833,2
467,841,5
467,862,4
467,868,2
467,905,4
467,906,2
467,915,4
467,916,3
467,943,4
467,976,2
467,1067,2
467,1072,1
467,1073,3
467,1081,5
467,1119,2
467,1149,2
467,1170,2
467,1174,4
468,5,3
468,10,4
468,42,2
468,105,1
468,119,1
468,139,4
468,154,2
468,177,2
468,199,2
468,221,3
468,233,4
468,239,5
468,256,2
468,275,2
468,304,3
468,314,3
468,331,5
468,336,3
468,366,1
468,378,4
468,395,2
468,414,4
468,438,3
468,510,5
468,528,2
468,532,2
468,555,3
468,572,3
468,590,3
468,595,3
468,598,3
468,602,2
468,608,4
468,626,4
468,636,3
468,645,3
468,651,5
468,665,4
468,676,2
468,688,1
468,721,5
468,729,4
468,793,2
468,797,1
468,828,5
468,834,3
468,836,4
468,840,3
468,870,4
468,877,5
468,926,3
468,930,1
468,935,2
468,947,1
468,967,4
468,1009,2
468,1027,4
468,1036,5
468,1039,2
468,1056,4
468,1072,4
468,1107,2
468,1109,4
468,1126,3
468,1134,3
468,1173,2
468,1188,3
469,28,1
469,29,2
469,30,2
469,31,4
469,36,4
469,39,2
469,48,3
469,59,2
469,76,4
469,105,1
469,120,1
469,146,2
469,157,4
469,204,1
469,236,3
469,248,3
469,265,2
469,285,5
469,286,3
469,347,4
469,388,2
469,432,2
469,434,4
469,440,4
469,504,3
469,526,5
469,556,1
469,557,2
469,578,2
469,598,2
469,609,4
469,612,2
469,625,2
469,633,3
469,653,4
469,673,2
469,677,3
469,700,5
469,721,1
469,731,2
469,734,1
469,744,1
469,759,4
469,769,4
469,790,3
469,802,4
469,823,4
469,835,2
469,872,5
469,881,5
469,884,4
469,887,3
469,897,2
469,923,2
469,926,1
469,959,1
469,961,5
469,967,4
469,974,1
469,982,2
469,995,4
469,1080,1
469,1095,4
469,1101,3
469,1107,5
469,1151,4
469,1155,3
470,16,1
470,27,3
470,44,3
470,50,1
470,62,4
470,94,2
470,104,2
470,131,2
470,134,2
470,199,4
470,238,3
470,263,4
470,266,1
470,268,3
470,269,1
470,275,2
470,285,3
470,299,2
470,309,1
470,358,4
470,381,4
470,384,5
470,399,2
470,413,3
470,450,3
470,463,4
470,464,4
470,472,5
470,492,2
470,525,3
470,552,4
470,577,3
470,579,1
470,584,4
470,594,2
470,614,3
470,626,4
470,627,3
470,638,4
470,643,1
470,654,3
470,696,2
470,701,3
470,702,4
470,738,1
470,743,5
470,780,4
470,798,4
470,809,2
470,812,3
470,838,4
470,848,2
470,878,3
470,900,2
470,903,2
470,924,2
470,996,3
470,1004,2
470,1018,5
470,1020,2
470,1084,4
470,1109,4
470,1110,3
470,1125,4
470,1126,2
470,1140,5
470,1144,3
470,1154,4
470,1166,4
470,1190,4
470,1200,4
471,10,1
471,51,4
471,59,5
471,74,2
471,78,4
471,92,3
471,131,4
471,157,2
471,226,2
471,261,5
471,292,2
471,302,4
471,338,3
471,344,3
471,350,4
471,362,3
471,364,3
471,366,2
471,414,2
471,446,4
471,508,3
471,536,4
471,545,3
471,549,2
471,552,5
471,556,2
471,557,4
471,572,5
471,578,4
471,582,4
471,586,3
471,611,2
471,639,4
471,643,5
471,661,2
471,675,2
471,695,4
471,717,2
471,738,5
471,756,3
471,765,3
471,772,2
471,773,4
471,775,3
471,806,3
471,832,2
471,838,2
471,843,5
471,873,2
471,885,2
471,904,3
471,931,3
471,946,2
471,950,4
471,961,3
471,970,3
471,979,4
471,1011,2
471,1013,3
471,1020,4
471,1022,4
471,1033,2
471,1044,1
471,1111,4
472,11,2
472,39,4
472,57,1
472,66,2
472,82,5
472,110,2
472,113,3
472,116,2
472,125,4
472,129,2
472,151,3
472,156,2
472,194,2
472,220,3
472,233,2
472,257,4
472,290,3
472,297,2
472,310,3
472,315,2
472,320,4
472,321,4
472,353,3
472,367,5
472,410,4
472,413,2
472,419,2
472,458,1
472,565,4
472,581,2
472,645,4
472,660,4
472,664,4
472,683,2
472,690,2
472,696,2
472,710,2
472,745,4
472,747,3
472,763,3
472,791,3
472,798,4
472,801,2
472,820,4
472,850,4
472,860,4
472,881,4
472,884,4
472,888,3
472,901,1
472,904,3
472,906,2
472,912,5
472,925,5
472,931,5
472,932,3
472,941,3
472,953,3
472,956,3
472,1012,3
472,1019,3
472,1056,2
472,1060,3
472,1061,2
472,1123,3
472,1132,2
472,1139,4
472,1142,2
472,1146,3
473,4,5
473,66,3
473,71,2
473,97,4
473,139,3
473,160,4
473,173,2
473,200,3
473,215,5
473,218,2
473,231,2
473,234,4
473,241,1
473,248,2
473,250,4
473,257,4
473,260,3
473,271,3
473,283,2
473,305,5
473,342,2
473,343,5
473,347,2
473,364,4
473,376,4
473,379,4
473,419,5
473,420,1
473,435,5
473,475,3
473,483,2
473,530,4
473,545,4
473,569,3
473,584,4
473,599,4
473,614,3
473,659,4
473,707,3
473,792,4
473,808,3
473,827,2
473,834,2
473,869,4
473,895,3
473,928,4
473,937,2
473,940,3
473,944,5
473,972,2
473,980,2
473,989,3
473,1053,5
473,1066,2
473,1071,5
473,1086,3
473,1136,1
473,1143,4
473,1144,3
473,1146,3
473,1184,2
473,1191,5
473,1194,4
474,13,2
474,42,5
474,82,2
474,90,4
474,92,5
474,101,3
474,113,4
474,167,4
474,193,2
474,240,5
474,279,4
474,294,4
474,306,2
474,357,2
474,362,3
474,383,4
474,400,4
474,414,5
474,426,4
474,451,3
474,470,4
474,472,2
474,482,2
474,497,3
474,501,3
474,503,4
474,524,4
474,527,5
474,537,3
474,552,1
474,555,2
474,561,1
474,591,1
474,596,1
474,608,1
474,616,2
474,625,4
474,626,2
474,638,3
474,698,3
474,701,5
474,706,2
474,783,5
474,800,5
474,815,3
474,821,2
474,838,4
474,877,1
474,888,3
474,908,2
474,919,4
474,947,3
474,984,5
474,987,1
474,1007,5
474,1032,4
474,1045,4
474,1094,3
474,1127,2
474,1148,1
474,1154,2
474,1160,1
474,1170,1
474,1176,1
474,1198,2
475,44,3
475,57,4
475,62,5
475,66,2
475,67,4
475,82,2
475,88,3
475,111,2
475,177,2
475,204,3
475,219,2
475,230,3
475,258,3
475,262,1
475,271,5
475,285,4
475,320,5
475,335,4
475,375,3
475,388,5
475,393,3
475,409,2
475,412,1
475,433,5
475,458,3
475,468,2
475,472,4
475,479,4
475,490,4
475,500,2
475,521,5
475,527,3
475,564,3
475,603,3
475,645,3
475,671,4
475,726,2
475,727,4
475,741,3
475,744,4
475,751,4
475,765,2
475,770,4
475,782,4
475,800,2
475,807,4
475,839,4
475,850,5
475,856,3
475,870,4
475,873,5
475,882,1
475,925,2
475,932,4
475,961,2
475,970,3
475,974,4
475,982,1
475,996,3
475,1002,1
475,1012,5
475,1023,4
475,1032,3
475,1043,4
475,1045,4
475,1052,4
475,1053,4
475,1074,3
475,1097,4
475,1112,4
475,1118,2
475,1120,2
475,1129,3
475,1134,5
475,1143,5
475,1162,4
475,1182,4
476,2,4
476,6,1
476,49,3
476,56,1
476,70,2
476,85,4
476,99,4
476,102,4
476,108,1
476,246,3
476,264,4
476,265,2
476,272,5
476,299,4
476,304,3
476,324,2
476,325,3
476,354,3
476,368,3
476,406,5
476,407,1
476,409,2
476,431,2
476,443,4
476,444,4
476,449,1
476,476,4
476,484,2
476,488,2
476,588,4
476,622,2
476,669,4
476,697,2
476,721,3
476,728,2
476,733,3
476,742,2
476,780,3
476,783,4
476,821,4
476,839,2
476,856,1
476,938,1
476,944,2
476,957,2
476,958,2
476,1001,2
476,1019,2
476,1030,2
476,1048,2
476,1074,3
476,1077,5
476,1093,2
476,1095,4
476,1099,5
476,1120,5
476,1132,3
476,1133,1
476,1145,3
476,1149,4
476,1156,1
476,1191,4
477,17,1
477,24,3
477,25,2
477,46,4
477,96,3
477,123,3
477,193,3
477,203,4
477,204,3
477,246,3
477,267,4
477,276,4
477,291,4
477,299,2
477,300,3
477,311,2
477,335,3
477,345,2
477,372,5
477,378,4
477,390,3
477,471,4
477,491,3
477,510,2
477,538,2
477,548,4
477,556,2
477,562,3
477,611,4
477,624,3
477,640,3
477,642,2
477,650,4
477,681,3
477,702,3
477,723,4
477,733,3
477,757,3
477,764,4
477,818,4
477,819,4
477,859,3
477,880,3
477,884,4
477,892,2
477,902,4
477,949,3
477,954,4
477,991,3
477,1031,3
477,1038,3
477,1057,3
477,1058,4
477,1066,2
477,1073,2
477,1078,4
477,1080,3
477,1083,2
477,1109,3
477,1124,3
477,1179,3
477,1190,4
478,1,3
478,3,5
478,9,5
478,11,3
478,19,1
478,52,3
478,56,4
478,85,5
478,102,2
478,119,5
478,134,4
478,147,2
478,159,4
478,229,3
478,257,4
478,262,4
478,279,3
478,286,5
478,295,4
478,312,4
478,341,3
478,350,2
478,364,2
478,404,2
478,408,4
478,413,3
478,421,3
478,431,2
478,461,3
478,464,4
478,465,3
478,487,4
478,488,4
478,531,3
478,547,4
478,550,4
478,575,4
478,577,2
478,578,4
478,583,1
478,601,4
478,628,3
478,651,1
478,665,4
478,668,4
478,692,3
478,706,3
478,719,4
478,724,3
478,732,4
478,734,4
478,740,1
478,765,2
478,776,4
478,795,1
478,801,1
478,802,2
478,838,2
478,843,3
478,906,2
478,913,2
478,977,4
478,994,2
478,1008,2
478,1011,2
478,1039,2
478,1161,2
478,1190,4
478,1195,3
479,9,3
479,27,1
479,55,2
479,66,4
479,105,2
479,115,3
479,130,4
479,142,2
479,152,3
479,182,5
479,185,3
479,243,4
479,258,2
479,262,3
479,292,2
479,298,1
479,343,3
479,365,1
479,368,2
479,381,3
479,386,2
479,412,4
479,441,3
479,468,2
479,494,1
479,501,3
479,505,2
479,538,5
479,549,1
479,556,5
479,557,5
479,566,2
479,568,3
479,593,5
479,604,4
479,608,4
479,654,2
479,664,2
479,671,4
479,676,2
479,681,2
479,682,3
479,689,4
479,697,2
479,710,5
479,729,5
479,730,3
479,736,1
479,738,4
479,741,5
479,745,3
479,748,2
479,763,3
479,781,4
479,790,1
479,792,1
479,807,4
479,809,5
479,812,3
479,841,2
479,884,2
479,896,2
479,951,4
479,960,3
479,972,3
479,996,4
479,1002,5
479,1005,1
479,1019,3
479,1029,3
479,1034,2
479,1049,4
479,1066,3
479,1072,2
479,1088,3
479,1104,2
479,1149,4
479,1153,4
479,1194,3
479,1196,5
480,8,3
480,16,3
480,68,3
480,86,3
480,93,5
480,113,3
480,136,2
480,146,3
480,165,3
480,208,3
480,220,3
480,234,2
480,254,3
480,268,4
480,282,2
480,285,2
480,296,4
480,302,2
480,305,2
480,310,3
480,315,4
480,328,2
480,442,2
480,465,2
480,477,2
480,478,5
480,480,2
480,482,2
480,502,4
480,548,3
480,562,2
480,571,3
480,605,2
480,622,2
480,641,3
480,667,1
480,668,4
480,677,5
480,758,2
480,761,3
480,769,2
480,773,3
480,785,3
480,823,3
480,833,2
480,851,3
480,854,2
480,857,4
480,940,2
480,968,3
480,974,3
480,985,5
480,995,2
480,1001,2
480,1006,3
480,1012,2
480,1020,4
480,1023,2
480,1024,2
480,1027,2
480,1036,2
480,1065,2
480,1108,2
480,1129,4
480,1131,2
480,1133,2
480,1139,3
480,1145,3
481,39,2
481,49,3
481,112,1
481,140,2
481,141,4
481,158,2
481,203,4
481,218,5
481,233,3
481,268,5
481,277,4
481,294,5
481,296,3
481,331,5
481,364,2
481,386,2
481,392,5
481,407,1
481,417,2
481,430,3
481,437,5
481,476,5
481,523,3
481,538,5
481,541,2
481,544,1
481,545,3
481,560,1
481,572,1
481,588,4
481,592,5
481,616,4
481,672,4
481,682,2
481,689,2
481,702,5
481,719,3
481,736,1
481,756,5
481,759,4
481,765,5
481,813,1
481,818,2
481,838,5
481,844,5
481,935,2
481,965,4
481,968,4
481,986,1
481,999,2
481,1004,3
481,1016,3
481,1041,4
481,1053,5
481,1054,4
481,1095,5
481,1096,2
481,1146,4
481,1151,2
481,1172,1
481,1177,4
481,1193,2
482,57,1
482,67,2
482,86,3
482,90,4
